Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,-45001,
Trigger Level,0.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,1.000E+01,
Vertical Position,8.000E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-04,
Horizontal Position,5.000E-03,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-07,
Horizontal Old Scale,1.000E-04,
Horizontal Old Position,5.000E-03,
Firmware,V1.24,
Mode,Detail,
Waveform Data,
4.839500e-03,9.60e+00,
4.839600e-03,9.60e+00,
4.839700e-03,9.60e+00,
4.839800e-03,9.60e+00,
4.839900e-03,9.60e+00,
4.840000e-03,9.60e+00,
4.840100e-03,9.60e+00,
4.840200e-03,9.60e+00,
4.840300e-03,9.60e+00,
4.840400e-03,9.60e+00,
4.840500e-03,9.60e+00,
4.840600e-03,9.60e+00,
4.840700e-03,9.60e+00,
4.840800e-03,9.60e+00,
4.840900e-03,9.60e+00,
4.841000e-03,9.60e+00,
4.841100e-03,9.60e+00,
4.841200e-03,9.60e+00,
4.841300e-03,9.60e+00,
4.841400e-03,9.60e+00,
4.841500e-03,9.60e+00,
4.841600e-03,9.60e+00,
4.841700e-03,9.60e+00,
4.841800e-03,9.60e+00,
4.841900e-03,9.60e+00,
4.842000e-03,9.60e+00,
4.842100e-03,9.60e+00,
4.842200e-03,9.60e+00,
4.842300e-03,9.60e+00,
4.842400e-03,9.60e+00,
4.842500e-03,9.60e+00,
4.842600e-03,9.60e+00,
4.842700e-03,9.60e+00,
4.842800e-03,9.60e+00,
4.842900e-03,9.60e+00,
4.843000e-03,9.60e+00,
4.843100e-03,9.60e+00,
4.843200e-03,9.60e+00,
4.843300e-03,9.60e+00,
4.843400e-03,9.60e+00,
4.843500e-03,9.60e+00,
4.843600e-03,9.60e+00,
4.843700e-03,9.60e+00,
4.843800e-03,9.60e+00,
4.843900e-03,9.60e+00,
4.844000e-03,9.60e+00,
4.844100e-03,9.60e+00,
4.844200e-03,9.60e+00,
4.844300e-03,9.60e+00,
4.844400e-03,9.60e+00,
4.844500e-03,9.60e+00,
4.844600e-03,9.60e+00,
4.844700e-03,9.60e+00,
4.844800e-03,9.60e+00,
4.844900e-03,9.60e+00,
4.845000e-03,9.60e+00,
4.845100e-03,9.60e+00,
4.845200e-03,9.60e+00,
4.845300e-03,9.60e+00,
4.845400e-03,9.60e+00,
4.845500e-03,9.60e+00,
4.845600e-03,9.60e+00,
4.845700e-03,9.60e+00,
4.845800e-03,9.60e+00,
4.845900e-03,9.60e+00,
4.846000e-03,9.60e+00,
4.846100e-03,9.60e+00,
4.846200e-03,9.60e+00,
4.846300e-03,9.60e+00,
4.846400e-03,9.60e+00,
4.846500e-03,9.60e+00,
4.846600e-03,9.60e+00,
4.846700e-03,9.60e+00,
4.846800e-03,9.60e+00,
4.846900e-03,9.60e+00,
4.847000e-03,9.60e+00,
4.847100e-03,9.60e+00,
4.847200e-03,9.60e+00,
4.847300e-03,9.60e+00,
4.847400e-03,9.60e+00,
4.847500e-03,9.60e+00,
4.847600e-03,9.60e+00,
4.847700e-03,9.60e+00,
4.847800e-03,9.60e+00,
4.847900e-03,9.60e+00,
4.848000e-03,9.60e+00,
4.848100e-03,9.60e+00,
4.848200e-03,9.60e+00,
4.848300e-03,9.60e+00,
4.848400e-03,9.60e+00,
4.848500e-03,9.60e+00,
4.848600e-03,9.60e+00,
4.848700e-03,9.60e+00,
4.848800e-03,9.60e+00,
4.848900e-03,9.60e+00,
4.849000e-03,9.60e+00,
4.849100e-03,9.60e+00,
4.849200e-03,9.60e+00,
4.849300e-03,9.60e+00,
4.849400e-03,9.60e+00,
4.849500e-03,9.60e+00,
4.849600e-03,9.60e+00,
4.849700e-03,9.60e+00,
4.849800e-03,9.60e+00,
4.849900e-03,9.60e+00,
4.850000e-03,9.60e+00,
4.850100e-03,9.60e+00,
4.850200e-03,9.60e+00,
4.850300e-03,9.60e+00,
4.850400e-03,9.60e+00,
4.850500e-03,9.60e+00,
4.850600e-03,9.60e+00,
4.850700e-03,9.60e+00,
4.850800e-03,9.60e+00,
4.850900e-03,9.60e+00,
4.851000e-03,9.60e+00,
4.851100e-03,9.60e+00,
4.851200e-03,9.60e+00,
4.851300e-03,9.60e+00,
4.851400e-03,9.60e+00,
4.851500e-03,9.60e+00,
4.851600e-03,9.60e+00,
4.851700e-03,9.60e+00,
4.851800e-03,9.60e+00,
4.851900e-03,9.60e+00,
4.852000e-03,9.60e+00,
4.852100e-03,9.60e+00,
4.852200e-03,9.60e+00,
4.852300e-03,9.60e+00,
4.852400e-03,9.60e+00,
4.852500e-03,9.60e+00,
4.852600e-03,9.60e+00,
4.852700e-03,9.60e+00,
4.852800e-03,9.60e+00,
4.852900e-03,9.60e+00,
4.853000e-03,9.60e+00,
4.853100e-03,9.60e+00,
4.853200e-03,9.60e+00,
4.853300e-03,9.60e+00,
4.853400e-03,9.60e+00,
4.853500e-03,9.60e+00,
4.853600e-03,9.60e+00,
4.853700e-03,9.60e+00,
4.853800e-03,9.60e+00,
4.853900e-03,9.60e+00,
4.854000e-03,9.60e+00,
4.854100e-03,9.60e+00,
4.854200e-03,9.60e+00,
4.854300e-03,9.60e+00,
4.854400e-03,9.60e+00,
4.854500e-03,9.60e+00,
4.854600e-03,9.60e+00,
4.854700e-03,9.60e+00,
4.854800e-03,9.60e+00,
4.854900e-03,9.60e+00,
4.855000e-03,9.60e+00,
4.855100e-03,9.60e+00,
4.855200e-03,9.60e+00,
4.855300e-03,9.60e+00,
4.855400e-03,9.60e+00,
4.855500e-03,9.60e+00,
4.855600e-03,9.60e+00,
4.855700e-03,9.60e+00,
4.855800e-03,9.60e+00,
4.855900e-03,9.60e+00,
4.856000e-03,9.60e+00,
4.856100e-03,9.60e+00,
4.856200e-03,9.60e+00,
4.856300e-03,9.60e+00,
4.856400e-03,9.60e+00,
4.856500e-03,9.60e+00,
4.856600e-03,9.60e+00,
4.856700e-03,9.60e+00,
4.856800e-03,9.60e+00,
4.856900e-03,9.60e+00,
4.857000e-03,9.60e+00,
4.857100e-03,9.60e+00,
4.857200e-03,9.60e+00,
4.857300e-03,9.60e+00,
4.857400e-03,9.60e+00,
4.857500e-03,9.60e+00,
4.857600e-03,9.60e+00,
4.857700e-03,9.60e+00,
4.857800e-03,9.60e+00,
4.857900e-03,9.60e+00,
4.858000e-03,9.60e+00,
4.858100e-03,9.60e+00,
4.858200e-03,9.60e+00,
4.858300e-03,9.60e+00,
4.858400e-03,9.60e+00,
4.858500e-03,9.60e+00,
4.858600e-03,9.60e+00,
4.858700e-03,9.60e+00,
4.858800e-03,9.60e+00,
4.858900e-03,9.60e+00,
4.859000e-03,9.60e+00,
4.859100e-03,9.60e+00,
4.859200e-03,9.60e+00,
4.859300e-03,9.60e+00,
4.859400e-03,9.60e+00,
4.859500e-03,9.60e+00,
4.859600e-03,9.60e+00,
4.859700e-03,9.60e+00,
4.859800e-03,9.60e+00,
4.859900e-03,9.60e+00,
4.860000e-03,9.60e+00,
4.860100e-03,9.60e+00,
4.860200e-03,9.60e+00,
4.860300e-03,9.60e+00,
4.860400e-03,9.60e+00,
4.860500e-03,9.60e+00,
4.860600e-03,9.60e+00,
4.860700e-03,9.60e+00,
4.860800e-03,9.60e+00,
4.860900e-03,9.60e+00,
4.861000e-03,9.60e+00,
4.861100e-03,9.60e+00,
4.861200e-03,9.60e+00,
4.861300e-03,9.60e+00,
4.861400e-03,9.60e+00,
4.861500e-03,9.60e+00,
4.861600e-03,9.60e+00,
4.861700e-03,9.60e+00,
4.861800e-03,9.60e+00,
4.861900e-03,9.60e+00,
4.862000e-03,9.60e+00,
4.862100e-03,9.60e+00,
4.862200e-03,9.60e+00,
4.862300e-03,9.60e+00,
4.862400e-03,9.60e+00,
4.862500e-03,9.60e+00,
4.862600e-03,9.60e+00,
4.862700e-03,9.60e+00,
4.862800e-03,9.60e+00,
4.862900e-03,9.60e+00,
4.863000e-03,9.60e+00,
4.863100e-03,9.60e+00,
4.863200e-03,9.60e+00,
4.863300e-03,9.60e+00,
4.863400e-03,9.60e+00,
4.863500e-03,9.60e+00,
4.863600e-03,9.60e+00,
4.863700e-03,9.60e+00,
4.863800e-03,9.60e+00,
4.863900e-03,9.60e+00,
4.864000e-03,9.60e+00,
4.864100e-03,9.60e+00,
4.864200e-03,9.60e+00,
4.864300e-03,9.60e+00,
4.864400e-03,9.60e+00,
4.864500e-03,9.60e+00,
4.864600e-03,9.60e+00,
4.864700e-03,9.60e+00,
4.864800e-03,9.60e+00,
4.864900e-03,9.60e+00,
4.865000e-03,9.60e+00,
4.865100e-03,9.60e+00,
4.865200e-03,9.60e+00,
4.865300e-03,9.60e+00,
4.865400e-03,9.60e+00,
4.865500e-03,9.60e+00,
4.865600e-03,9.60e+00,
4.865700e-03,9.60e+00,
4.865800e-03,9.60e+00,
4.865900e-03,9.60e+00,
4.866000e-03,9.60e+00,
4.866100e-03,9.60e+00,
4.866200e-03,9.60e+00,
4.866300e-03,9.60e+00,
4.866400e-03,9.60e+00,
4.866500e-03,9.60e+00,
4.866600e-03,9.60e+00,
4.866700e-03,9.60e+00,
4.866800e-03,9.60e+00,
4.866900e-03,9.60e+00,
4.867000e-03,9.60e+00,
4.867100e-03,9.60e+00,
4.867200e-03,9.60e+00,
4.867300e-03,9.60e+00,
4.867400e-03,9.60e+00,
4.867500e-03,9.60e+00,
4.867600e-03,9.60e+00,
4.867700e-03,9.60e+00,
4.867800e-03,9.60e+00,
4.867900e-03,9.60e+00,
4.868000e-03,9.60e+00,
4.868100e-03,9.60e+00,
4.868200e-03,9.60e+00,
4.868300e-03,9.60e+00,
4.868400e-03,9.60e+00,
4.868500e-03,9.60e+00,
4.868600e-03,9.60e+00,
4.868700e-03,9.60e+00,
4.868800e-03,9.60e+00,
4.868900e-03,9.60e+00,
4.869000e-03,9.60e+00,
4.869100e-03,9.60e+00,
4.869200e-03,9.60e+00,
4.869300e-03,9.60e+00,
4.869400e-03,9.60e+00,
4.869500e-03,9.60e+00,
4.869600e-03,9.60e+00,
4.869700e-03,9.60e+00,
4.869800e-03,9.60e+00,
4.869900e-03,9.60e+00,
4.870000e-03,9.60e+00,
4.870100e-03,9.60e+00,
4.870200e-03,9.60e+00,
4.870300e-03,9.60e+00,
4.870400e-03,9.60e+00,
4.870500e-03,9.60e+00,
4.870600e-03,9.60e+00,
4.870700e-03,9.60e+00,
4.870800e-03,9.60e+00,
4.870900e-03,9.60e+00,
4.871000e-03,9.60e+00,
4.871100e-03,9.60e+00,
4.871200e-03,9.60e+00,
4.871300e-03,9.60e+00,
4.871400e-03,9.60e+00,
4.871500e-03,9.60e+00,
4.871600e-03,9.60e+00,
4.871700e-03,9.60e+00,
4.871800e-03,9.60e+00,
4.871900e-03,9.60e+00,
4.872000e-03,9.60e+00,
4.872100e-03,9.60e+00,
4.872200e-03,9.60e+00,
4.872300e-03,9.60e+00,
4.872400e-03,9.60e+00,
4.872500e-03,9.60e+00,
4.872600e-03,9.60e+00,
4.872700e-03,9.60e+00,
4.872800e-03,9.60e+00,
4.872900e-03,9.60e+00,
4.873000e-03,9.60e+00,
4.873100e-03,9.60e+00,
4.873200e-03,9.60e+00,
4.873300e-03,9.60e+00,
4.873400e-03,9.60e+00,
4.873500e-03,9.60e+00,
4.873600e-03,9.60e+00,
4.873700e-03,9.60e+00,
4.873800e-03,9.60e+00,
4.873900e-03,9.60e+00,
4.874000e-03,9.60e+00,
4.874100e-03,9.60e+00,
4.874200e-03,9.60e+00,
4.874300e-03,9.60e+00,
4.874400e-03,9.60e+00,
4.874500e-03,9.60e+00,
4.874600e-03,9.60e+00,
4.874700e-03,9.60e+00,
4.874800e-03,9.60e+00,
4.874900e-03,9.60e+00,
4.875000e-03,9.60e+00,
4.875100e-03,9.60e+00,
4.875200e-03,9.60e+00,
4.875300e-03,9.60e+00,
4.875400e-03,9.60e+00,
4.875500e-03,9.60e+00,
4.875600e-03,9.60e+00,
4.875700e-03,9.60e+00,
4.875800e-03,9.60e+00,
4.875900e-03,9.60e+00,
4.876000e-03,9.60e+00,
4.876100e-03,9.60e+00,
4.876200e-03,9.60e+00,
4.876300e-03,9.60e+00,
4.876400e-03,9.60e+00,
4.876500e-03,9.60e+00,
4.876600e-03,9.60e+00,
4.876700e-03,9.60e+00,
4.876800e-03,9.60e+00,
4.876900e-03,9.60e+00,
4.877000e-03,9.60e+00,
4.877100e-03,9.60e+00,
4.877200e-03,9.60e+00,
4.877300e-03,9.60e+00,
4.877400e-03,9.60e+00,
4.877500e-03,9.60e+00,
4.877600e-03,9.60e+00,
4.877700e-03,9.60e+00,
4.877800e-03,9.60e+00,
4.877900e-03,9.60e+00,
4.878000e-03,9.60e+00,
4.878100e-03,9.60e+00,
4.878200e-03,9.60e+00,
4.878300e-03,9.60e+00,
4.878400e-03,9.60e+00,
4.878500e-03,9.60e+00,
4.878600e-03,9.60e+00,
4.878700e-03,9.60e+00,
4.878800e-03,9.60e+00,
4.878900e-03,9.60e+00,
4.879000e-03,9.60e+00,
4.879100e-03,9.60e+00,
4.879200e-03,9.60e+00,
4.879300e-03,9.60e+00,
4.879400e-03,9.60e+00,
4.879500e-03,9.60e+00,
4.879600e-03,9.60e+00,
4.879700e-03,9.60e+00,
4.879800e-03,9.60e+00,
4.879900e-03,9.60e+00,
4.880000e-03,9.60e+00,
4.880100e-03,9.60e+00,
4.880200e-03,9.60e+00,
4.880300e-03,9.60e+00,
4.880400e-03,9.60e+00,
4.880500e-03,9.60e+00,
4.880600e-03,9.60e+00,
4.880700e-03,9.60e+00,
4.880800e-03,9.60e+00,
4.880900e-03,9.60e+00,
4.881000e-03,9.60e+00,
4.881100e-03,9.60e+00,
4.881200e-03,9.60e+00,
4.881300e-03,9.60e+00,
4.881400e-03,9.60e+00,
4.881500e-03,9.60e+00,
4.881600e-03,9.60e+00,
4.881700e-03,9.60e+00,
4.881800e-03,9.60e+00,
4.881900e-03,9.60e+00,
4.882000e-03,9.60e+00,
4.882100e-03,9.60e+00,
4.882200e-03,9.60e+00,
4.882300e-03,9.60e+00,
4.882400e-03,9.60e+00,
4.882500e-03,9.60e+00,
4.882600e-03,9.60e+00,
4.882700e-03,9.60e+00,
4.882800e-03,9.60e+00,
4.882900e-03,9.60e+00,
4.883000e-03,9.60e+00,
4.883100e-03,9.60e+00,
4.883200e-03,9.60e+00,
4.883300e-03,9.60e+00,
4.883400e-03,9.60e+00,
4.883500e-03,9.60e+00,
4.883600e-03,9.60e+00,
4.883700e-03,9.60e+00,
4.883800e-03,9.60e+00,
4.883900e-03,9.60e+00,
4.884000e-03,9.60e+00,
4.884100e-03,9.60e+00,
4.884200e-03,9.60e+00,
4.884300e-03,9.60e+00,
4.884400e-03,9.60e+00,
4.884500e-03,9.60e+00,
4.884600e-03,9.60e+00,
4.884700e-03,9.60e+00,
4.884800e-03,9.60e+00,
4.884900e-03,9.60e+00,
4.885000e-03,9.60e+00,
4.885100e-03,9.60e+00,
4.885200e-03,9.60e+00,
4.885300e-03,9.60e+00,
4.885400e-03,9.60e+00,
4.885500e-03,9.60e+00,
4.885600e-03,9.60e+00,
4.885700e-03,9.60e+00,
4.885800e-03,9.60e+00,
4.885900e-03,9.60e+00,
4.886000e-03,9.60e+00,
4.886100e-03,9.60e+00,
4.886200e-03,9.60e+00,
4.886300e-03,9.60e+00,
4.886400e-03,9.60e+00,
4.886500e-03,9.60e+00,
4.886600e-03,9.60e+00,
4.886700e-03,9.60e+00,
4.886800e-03,9.60e+00,
4.886900e-03,9.60e+00,
4.887000e-03,9.60e+00,
4.887100e-03,9.60e+00,
4.887200e-03,9.60e+00,
4.887300e-03,9.60e+00,
4.887400e-03,9.60e+00,
4.887500e-03,9.60e+00,
4.887600e-03,9.60e+00,
4.887700e-03,9.60e+00,
4.887800e-03,9.60e+00,
4.887900e-03,9.60e+00,
4.888000e-03,9.60e+00,
4.888100e-03,9.60e+00,
4.888200e-03,9.60e+00,
4.888300e-03,9.60e+00,
4.888400e-03,9.60e+00,
4.888500e-03,9.60e+00,
4.888600e-03,9.60e+00,
4.888700e-03,9.60e+00,
4.888800e-03,9.60e+00,
4.888900e-03,9.60e+00,
4.889000e-03,9.60e+00,
4.889100e-03,9.60e+00,
4.889200e-03,9.60e+00,
4.889300e-03,9.60e+00,
4.889400e-03,9.60e+00,
4.889500e-03,9.60e+00,
4.889600e-03,9.60e+00,
4.889700e-03,9.60e+00,
4.889800e-03,9.60e+00,
4.889900e-03,9.60e+00,
4.890000e-03,9.60e+00,
4.890100e-03,9.60e+00,
4.890200e-03,9.60e+00,
4.890300e-03,9.60e+00,
4.890400e-03,9.60e+00,
4.890500e-03,9.60e+00,
4.890600e-03,9.60e+00,
4.890700e-03,9.60e+00,
4.890800e-03,9.60e+00,
4.890900e-03,9.60e+00,
4.891000e-03,9.60e+00,
4.891100e-03,9.60e+00,
4.891200e-03,9.60e+00,
4.891300e-03,9.60e+00,
4.891400e-03,9.60e+00,
4.891500e-03,9.60e+00,
4.891600e-03,9.60e+00,
4.891700e-03,9.60e+00,
4.891800e-03,9.60e+00,
4.891900e-03,9.60e+00,
4.892000e-03,9.60e+00,
4.892100e-03,9.60e+00,
4.892200e-03,9.60e+00,
4.892300e-03,9.60e+00,
4.892400e-03,9.60e+00,
4.892500e-03,9.60e+00,
4.892600e-03,9.60e+00,
4.892700e-03,9.60e+00,
4.892800e-03,9.60e+00,
4.892900e-03,9.60e+00,
4.893000e-03,9.60e+00,
4.893100e-03,9.60e+00,
4.893200e-03,9.60e+00,
4.893300e-03,9.60e+00,
4.893400e-03,9.60e+00,
4.893500e-03,9.60e+00,
4.893600e-03,9.60e+00,
4.893700e-03,9.60e+00,
4.893800e-03,9.60e+00,
4.893900e-03,9.60e+00,
4.894000e-03,9.60e+00,
4.894100e-03,9.60e+00,
4.894200e-03,9.60e+00,
4.894300e-03,9.60e+00,
4.894400e-03,9.60e+00,
4.894500e-03,9.60e+00,
4.894600e-03,9.60e+00,
4.894700e-03,9.60e+00,
4.894800e-03,9.60e+00,
4.894900e-03,9.60e+00,
4.895000e-03,9.60e+00,
4.895100e-03,9.60e+00,
4.895200e-03,9.60e+00,
4.895300e-03,9.60e+00,
4.895400e-03,9.60e+00,
4.895500e-03,9.60e+00,
4.895600e-03,9.60e+00,
4.895700e-03,9.60e+00,
4.895800e-03,9.60e+00,
4.895900e-03,9.60e+00,
4.896000e-03,9.60e+00,
4.896100e-03,9.60e+00,
4.896200e-03,9.60e+00,
4.896300e-03,9.60e+00,
4.896400e-03,9.60e+00,
4.896500e-03,9.60e+00,
4.896600e-03,9.60e+00,
4.896700e-03,9.60e+00,
4.896800e-03,9.60e+00,
4.896900e-03,9.60e+00,
4.897000e-03,9.60e+00,
4.897100e-03,9.60e+00,
4.897200e-03,9.60e+00,
4.897300e-03,9.60e+00,
4.897400e-03,9.60e+00,
4.897500e-03,9.60e+00,
4.897600e-03,9.60e+00,
4.897700e-03,9.60e+00,
4.897800e-03,9.60e+00,
4.897900e-03,9.60e+00,
4.898000e-03,9.60e+00,
4.898100e-03,9.60e+00,
4.898200e-03,9.60e+00,
4.898300e-03,9.60e+00,
4.898400e-03,9.60e+00,
4.898500e-03,9.60e+00,
4.898600e-03,9.60e+00,
4.898700e-03,9.60e+00,
4.898800e-03,9.60e+00,
4.898900e-03,9.60e+00,
4.899000e-03,9.60e+00,
4.899100e-03,9.60e+00,
4.899200e-03,9.60e+00,
4.899300e-03,9.60e+00,
4.899400e-03,9.60e+00,
4.899500e-03,9.60e+00,
4.899600e-03,9.60e+00,
4.899700e-03,9.60e+00,
4.899800e-03,9.60e+00,
4.899900e-03,9.60e+00,
4.900000e-03,9.60e+00,
4.900100e-03,9.60e+00,
4.900200e-03,9.60e+00,
4.900300e-03,9.60e+00,
4.900400e-03,9.60e+00,
4.900500e-03,9.60e+00,
4.900600e-03,9.60e+00,
4.900700e-03,9.60e+00,
4.900800e-03,9.60e+00,
4.900900e-03,9.60e+00,
4.901000e-03,9.60e+00,
4.901100e-03,9.60e+00,
4.901200e-03,9.60e+00,
4.901300e-03,9.60e+00,
4.901400e-03,9.60e+00,
4.901500e-03,9.60e+00,
4.901600e-03,9.60e+00,
4.901700e-03,9.60e+00,
4.901800e-03,9.60e+00,
4.901900e-03,9.60e+00,
4.902000e-03,9.60e+00,
4.902100e-03,9.60e+00,
4.902200e-03,9.60e+00,
4.902300e-03,9.60e+00,
4.902400e-03,9.60e+00,
4.902500e-03,9.60e+00,
4.902600e-03,9.60e+00,
4.902700e-03,9.60e+00,
4.902800e-03,9.60e+00,
4.902900e-03,9.60e+00,
4.903000e-03,9.60e+00,
4.903100e-03,9.60e+00,
4.903200e-03,9.60e+00,
4.903300e-03,9.60e+00,
4.903400e-03,9.60e+00,
4.903500e-03,9.60e+00,
4.903600e-03,9.60e+00,
4.903700e-03,9.60e+00,
4.903800e-03,9.60e+00,
4.903900e-03,9.60e+00,
4.904000e-03,9.60e+00,
4.904100e-03,9.60e+00,
4.904200e-03,9.60e+00,
4.904300e-03,9.60e+00,
4.904400e-03,9.60e+00,
4.904500e-03,9.60e+00,
4.904600e-03,9.60e+00,
4.904700e-03,9.60e+00,
4.904800e-03,9.60e+00,
4.904900e-03,9.60e+00,
4.905000e-03,9.60e+00,
4.905100e-03,9.60e+00,
4.905200e-03,9.60e+00,
4.905300e-03,9.60e+00,
4.905400e-03,9.60e+00,
4.905500e-03,9.60e+00,
4.905600e-03,9.60e+00,
4.905700e-03,9.60e+00,
4.905800e-03,9.60e+00,
4.905900e-03,9.60e+00,
4.906000e-03,9.60e+00,
4.906100e-03,9.60e+00,
4.906200e-03,9.60e+00,
4.906300e-03,9.60e+00,
4.906400e-03,9.60e+00,
4.906500e-03,9.60e+00,
4.906600e-03,9.60e+00,
4.906700e-03,9.60e+00,
4.906800e-03,9.60e+00,
4.906900e-03,9.60e+00,
4.907000e-03,9.60e+00,
4.907100e-03,9.60e+00,
4.907200e-03,9.60e+00,
4.907300e-03,9.60e+00,
4.907400e-03,9.60e+00,
4.907500e-03,9.60e+00,
4.907600e-03,9.60e+00,
4.907700e-03,9.60e+00,
4.907800e-03,9.60e+00,
4.907900e-03,9.60e+00,
4.908000e-03,9.60e+00,
4.908100e-03,9.60e+00,
4.908200e-03,9.60e+00,
4.908300e-03,9.60e+00,
4.908400e-03,9.60e+00,
4.908500e-03,9.60e+00,
4.908600e-03,9.60e+00,
4.908700e-03,9.60e+00,
4.908800e-03,9.60e+00,
4.908900e-03,9.60e+00,
4.909000e-03,9.60e+00,
4.909100e-03,9.60e+00,
4.909200e-03,9.60e+00,
4.909300e-03,9.60e+00,
4.909400e-03,9.60e+00,
4.909500e-03,9.60e+00,
4.909600e-03,9.60e+00,
4.909700e-03,9.60e+00,
4.909800e-03,9.60e+00,
4.909900e-03,9.60e+00,
4.910000e-03,9.60e+00,
4.910100e-03,9.60e+00,
4.910200e-03,9.60e+00,
4.910300e-03,9.60e+00,
4.910400e-03,9.60e+00,
4.910500e-03,9.60e+00,
4.910600e-03,9.60e+00,
4.910700e-03,9.60e+00,
4.910800e-03,9.60e+00,
4.910900e-03,9.60e+00,
4.911000e-03,9.60e+00,
4.911100e-03,9.60e+00,
4.911200e-03,9.60e+00,
4.911300e-03,9.60e+00,
4.911400e-03,9.60e+00,
4.911500e-03,9.60e+00,
4.911600e-03,9.60e+00,
4.911700e-03,9.60e+00,
4.911800e-03,9.60e+00,
4.911900e-03,9.60e+00,
4.912000e-03,9.60e+00,
4.912100e-03,9.60e+00,
4.912200e-03,9.60e+00,
4.912300e-03,9.60e+00,
4.912400e-03,9.60e+00,
4.912500e-03,9.60e+00,
4.912600e-03,9.60e+00,
4.912700e-03,9.60e+00,
4.912800e-03,9.60e+00,
4.912900e-03,9.60e+00,
4.913000e-03,9.60e+00,
4.913100e-03,9.60e+00,
4.913200e-03,9.60e+00,
4.913300e-03,9.60e+00,
4.913400e-03,9.60e+00,
4.913500e-03,9.60e+00,
4.913600e-03,9.60e+00,
4.913700e-03,9.60e+00,
4.913800e-03,9.60e+00,
4.913900e-03,9.60e+00,
4.914000e-03,9.60e+00,
4.914100e-03,9.60e+00,
4.914200e-03,9.60e+00,
4.914300e-03,9.60e+00,
4.914400e-03,9.60e+00,
4.914500e-03,9.60e+00,
4.914600e-03,9.60e+00,
4.914700e-03,9.60e+00,
4.914800e-03,9.60e+00,
4.914900e-03,9.60e+00,
4.915000e-03,9.60e+00,
4.915100e-03,9.60e+00,
4.915200e-03,9.60e+00,
4.915300e-03,9.60e+00,
4.915400e-03,9.60e+00,
4.915500e-03,9.60e+00,
4.915600e-03,9.60e+00,
4.915700e-03,9.60e+00,
4.915800e-03,9.60e+00,
4.915900e-03,9.60e+00,
4.916000e-03,9.60e+00,
4.916100e-03,9.60e+00,
4.916200e-03,9.60e+00,
4.916300e-03,9.60e+00,
4.916400e-03,9.60e+00,
4.916500e-03,9.60e+00,
4.916600e-03,9.60e+00,
4.916700e-03,9.60e+00,
4.916800e-03,9.60e+00,
4.916900e-03,9.60e+00,
4.917000e-03,9.60e+00,
4.917100e-03,9.60e+00,
4.917200e-03,9.60e+00,
4.917300e-03,9.60e+00,
4.917400e-03,9.60e+00,
4.917500e-03,9.60e+00,
4.917600e-03,9.60e+00,
4.917700e-03,9.60e+00,
4.917800e-03,9.60e+00,
4.917900e-03,9.60e+00,
4.918000e-03,9.60e+00,
4.918100e-03,9.60e+00,
4.918200e-03,9.60e+00,
4.918300e-03,9.60e+00,
4.918400e-03,9.60e+00,
4.918500e-03,9.60e+00,
4.918600e-03,9.60e+00,
4.918700e-03,9.60e+00,
4.918800e-03,9.60e+00,
4.918900e-03,9.60e+00,
4.919000e-03,9.60e+00,
4.919100e-03,9.60e+00,
4.919200e-03,9.60e+00,
4.919300e-03,9.60e+00,
4.919400e-03,9.60e+00,
4.919500e-03,9.60e+00,
4.919600e-03,9.60e+00,
4.919700e-03,9.60e+00,
4.919800e-03,9.60e+00,
4.919900e-03,9.60e+00,
4.920000e-03,9.60e+00,
4.920100e-03,9.60e+00,
4.920200e-03,9.60e+00,
4.920300e-03,9.60e+00,
4.920400e-03,9.60e+00,
4.920500e-03,9.60e+00,
4.920600e-03,9.60e+00,
4.920700e-03,9.60e+00,
4.920800e-03,9.60e+00,
4.920900e-03,9.60e+00,
4.921000e-03,9.60e+00,
4.921100e-03,9.60e+00,
4.921200e-03,9.60e+00,
4.921300e-03,9.60e+00,
4.921400e-03,9.60e+00,
4.921500e-03,9.60e+00,
4.921600e-03,9.60e+00,
4.921700e-03,9.60e+00,
4.921800e-03,9.60e+00,
4.921900e-03,9.60e+00,
4.922000e-03,9.60e+00,
4.922100e-03,9.60e+00,
4.922200e-03,9.60e+00,
4.922300e-03,9.60e+00,
4.922400e-03,9.60e+00,
4.922500e-03,9.60e+00,
4.922600e-03,9.60e+00,
4.922700e-03,9.60e+00,
4.922800e-03,9.60e+00,
4.922900e-03,9.60e+00,
4.923000e-03,9.60e+00,
4.923100e-03,9.60e+00,
4.923200e-03,9.60e+00,
4.923300e-03,9.60e+00,
4.923400e-03,9.60e+00,
4.923500e-03,9.60e+00,
4.923600e-03,9.60e+00,
4.923700e-03,9.60e+00,
4.923800e-03,9.60e+00,
4.923900e-03,9.60e+00,
4.924000e-03,9.60e+00,
4.924100e-03,9.60e+00,
4.924200e-03,9.60e+00,
4.924300e-03,9.60e+00,
4.924400e-03,9.60e+00,
4.924500e-03,9.60e+00,
4.924600e-03,9.60e+00,
4.924700e-03,9.60e+00,
4.924800e-03,9.60e+00,
4.924900e-03,9.60e+00,
